gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000168763.18,95.0880840980062,1.91292393704955,0.455009286736404,4.20414262480261,2.62073653252576e-05,0.00129821412582218
ENSG00000231401.3,45.8530368812949,-2.90640745889077,0.691715603248397,-4.20173760031126,2.64874047830027e-05,0.00130577811848514
ENSG00000166750.12,48.5613640561614,2.44263671022087,0.583346112637536,4.18728548507292,2.82310634328131e-05,0.00138507810736873
ENSG00000293241.2,16.9743067641838,-7.23023073934107,1.73816370002967,-4.15969493507294,3.18672942627552e-05,0.00153411847591686
ENSG00000050438.19,34.7023002623524,-2.9958012932788,0.720492928725399,-4.15798847405564,3.21062218840274e-05,0.00153839812709727
ENSG00000062650.22,107.199328395532,-1.66367027808608,0.401086503861563,-4.14790889762849,3.35525854913933e-05,0.00160022424013371
ENSG00000145555.16,86.6991990309443,-1.81584889132922,0.43818964786747,-4.1439794394194,3.41330360646486e-05,0.00162037107318013
ENSG00000119328.14,775.536028360142,1.26586873539137,0.305610394362896,4.1420997411764,3.44140612566642e-05,0.00162618333698541
ENSG00000092621.15,273.250441238277,1.12621139640743,0.272103281344736,4.13891148552744,3.48957540846136e-05,0.00164138102010839
ENSG00000099250.20,145.598614765156,1.47783140392538,0.357867215773246,4.12955235570327,3.63470228554242e-05,0.00169916004157819
ENSG00000155096.16,292.100718647672,-1.13880351481533,0.275815028290056,-4.128866805683,3.64555499460895e-05,0.00169916004157819
ENSG00000163347.7,967.93161154092,1.2409785559737,0.301388080387643,4.11754358160933,3.82932130561838e-05,0.00177673577682402
ENSG00000065802.14,142.728456414808,1.59058661437423,0.387634031765701,4.10332035897104,4.07262699388133e-05,0.00188111338717384
ENSG00000130707.20,80.2128131538724,1.97124109662581,0.480646158398801,4.10123135737253,4.10957418514402e-05,0.00188966698181465
ENSG00000204856.14,218.96628829548,1.49660781455366,0.365983856790101,4.08927275557947,4.32727772238669e-05,0.00198088865023898
ENSG00000137267.9,169.534618027001,-1.4019476372266,0.343419341141085,-4.08231997815943,4.45883481941752e-05,0.00203203965503588
ENSG00000137124.10,123.417206479429,-1.60796214866733,0.394545333967353,-4.07548134582775,4.59192634294901e-05,0.00208343419117695
ENSG00000231721.9,298.33960890267,1.33925155745391,0.329458020491343,4.06501427847041,4.8029521498271e-05,0.00216958023543291
